Timestep,StratumID,FlowGroupID,Value
2002,California Chaparral and Oak Woodlands,Growth,0.7844661889439498
2002,Cascades,Growth,1.023860849679047
2002,Central Basin and Range,Growth,0.7260567066066858
2002,Central California Valley,Growth,0.801563667434334
2002,Coast Range,Growth,1.0354893360028616
2002,Eastern Cascades Slopes and Foothills,Growth,0.7715610042080429
2002,Klamath Mountains,Growth,1.0603181260251593
2002,Mojave Basin and Range,Growth,0.3347354115630958
2002,Northern Basin and Range,Growth,0.7245633201900328
2002,Sierra Nevada,Growth,0.9839494242286307
2002,Sonoran Basin and Range,Growth,0.17606566479051283
2002,Southern California Mountains,Growth,0.5925558619191719
2003,California Chaparral and Oak Woodlands,Growth,0.9207558032633556
2003,Cascades,Growth,1.081421739356524
2003,Central Basin and Range,Growth,0.805640389110348
2003,Central California Valley,Growth,0.8890820962978895
2003,Coast Range,Growth,1.040221227124916
2003,Eastern Cascades Slopes and Foothills,Growth,1.0607691865029258
2003,Klamath Mountains,Growth,1.0571662685505054
2003,Mojave Basin and Range,Growth,1.1119314389205939
2003,Northern Basin and Range,Growth,1.068190212675233
2003,Sierra Nevada,Growth,1.0100318301807047
2003,Sonoran Basin and Range,Growth,0.965734788054606
2003,Southern California Mountains,Growth,0.9736094753367206
2004,California Chaparral and Oak Woodlands,Growth,1.0466995340258425
2004,Cascades,Growth,1.1097901054957184
2004,Central Basin and Range,Growth,1.0842091818685862
2004,Central California Valley,Growth,0.9957850723173859
2004,Coast Range,Growth,1.0038915636490635
2004,Eastern Cascades Slopes and Foothills,Growth,0.9721710120359892
2004,Klamath Mountains,Growth,1.0332312242169193
2004,Mojave Basin and Range,Growth,1.5131644480374906
2004,Northern Basin and Range,Growth,0.858658777823769
2004,Sierra Nevada,Growth,0.9716014231807883
2004,Sonoran Basin and Range,Growth,1.5020899285401612
2004,Southern California Mountains,Growth,1.1154388631620866
2005,California Chaparral and Oak Woodlands,Growth,1.28074544737612
2005,Cascades,Growth,1.200350219852407
2005,Central Basin and Range,Growth,1.3365361605001873
2005,Central California Valley,Growth,1.2165855838090123
2005,Coast Range,Growth,1.158548072415691
2005,Eastern Cascades Slopes and Foothills,Growth,1.2738118198890254
2005,Klamath Mountains,Growth,1.1382668142113392
2005,Mojave Basin and Range,Growth,1.7243365596484101
2005,Northern Basin and Range,Growth,1.1611086707806169
2005,Sierra Nevada,Growth,1.1839064114253037
2005,Sonoran Basin and Range,Growth,1.6676545927223083
2005,Southern California Mountains,Growth,1.5576941974234657
2006,California Chaparral and Oak Woodlands,Growth,1.0741429104154028
2006,Cascades,Growth,1.1423044826473256
2006,Central Basin and Range,Growth,1.0338383803436284
2006,Central California Valley,Growth,1.1527162720214958
2006,Coast Range,Growth,1.1163372064008585
2006,Eastern Cascades Slopes and Foothills,Growth,1.019867033901152
2006,Klamath Mountains,Growth,1.1045015337898811
2006,Mojave Basin and Range,Growth,0.5325656780625484
2006,Northern Basin and Range,Growth,1.071515564944695
2006,Sierra Nevada,Growth,1.133059332444835
2006,Sonoran Basin and Range,Growth,0.2931757138316799
2006,Southern California Mountains,Growth,1.0052509850448865
2007,California Chaparral and Oak Woodlands,Growth,0.5575188742860907
2007,Cascades,Growth,0.8437986807037159
2007,Central Basin and Range,Growth,0.6450049663427957
2007,Central California Valley,Growth,0.571797109792508
2007,Coast Range,Growth,0.864207508061599
2007,Eastern Cascades Slopes and Foothills,Growth,0.8063457082113286
2007,Klamath Mountains,Growth,0.9104963933885821
2007,Mojave Basin and Range,Growth,0.5078399480096383
2007,Northern Basin and Range,Growth,0.6316190753961727
2007,Sierra Nevada,Growth,0.7844243210156437
2007,Sonoran Basin and Range,Growth,0.543903100571051
2007,Southern California Mountains,Growth,0.5178410734579759
2008,California Chaparral and Oak Woodlands,Growth,0.8947562127258865
2008,Cascades,Growth,0.869673137903994
2008,Central Basin and Range,Growth,0.9442157900669834
2008,Central California Valley,Growth,0.7496788659985164
2008,Coast Range,Growth,0.922929304538773
2008,Eastern Cascades Slopes and Foothills,Growth,0.7803223618713211
2008,Klamath Mountains,Growth,0.9488816556074692
2008,Mojave Basin and Range,Growth,0.8846583171046141
2008,Northern Basin and Range,Growth,0.6855101703029065
2008,Sierra Nevada,Growth,0.9435234070633679
2008,Sonoran Basin and Range,Growth,1.0597701380477675
2008,Southern California Mountains,Growth,1.0801116045693655
2009,California Chaparral and Oak Woodlands,Growth,0.8346382723809933
2009,Cascades,Growth,0.9734897329504999
2009,Central Basin and Range,Growth,0.8950043595422005
2009,Central California Valley,Growth,0.8189499004256361
2009,Coast Range,Growth,0.9153889011865499
2009,Eastern Cascades Slopes and Foothills,Growth,0.8523926583429721
2009,Klamath Mountains,Growth,0.9327793510304844
2009,Mojave Basin and Range,Growth,0.489217812038319
2009,Northern Basin and Range,Growth,0.9322103209369255
2009,Sierra Nevada,Growth,1.0213357199610367
2009,Sonoran Basin and Range,Growth,0.39083459537816473
2009,Southern California Mountains,Growth,0.750384404213195
2010,California Chaparral and Oak Woodlands,Growth,1.4922130841204113
2010,Cascades,Growth,1.127327070559598
2010,Central Basin and Range,Growth,1.5014273662897148
2010,Central California Valley,Growth,1.5222068536227629
2010,Coast Range,Growth,1.1552601274367356
2010,Eastern Cascades Slopes and Foothills,Growth,1.1226897800911473
2010,Klamath Mountains,Growth,1.1094135279115902
2010,Mojave Basin and Range,Growth,1.7870947958197108
2010,Northern Basin and Range,Growth,1.2040429027147703
2010,Sierra Nevada,Growth,1.2112834181398282
2010,Sonoran Basin and Range,Growth,1.7660875331854444
2010,Southern California Mountains,Growth,1.6192169285821731
2011,California Chaparral and Oak Woodlands,Growth,0.9543124800035677
2011,Cascades,Growth,0.9385640676385023
2011,Central Basin and Range,Growth,0.7123678500217289
2011,Central California Valley,Growth,0.967311977051725
2011,Coast Range,Growth,0.9753341414869899
2011,Eastern Cascades Slopes and Foothills,Growth,0.874106496847235
2011,Klamath Mountains,Growth,0.9737676298520567
2011,Mojave Basin and Range,Growth,0.6572887202882697
2011,Northern Basin and Range,Growth,0.9109914960204807
2011,Sierra Nevada,Growth,1.004345546340517
2011,Sonoran Basin and Range,Growth,0.7469327824614906
2011,Southern California Mountains,Growth,0.9130412945154985
2012,California Chaparral and Oak Woodlands,Growth,0.9691019583291728
2012,Cascades,Growth,1.154718559139482
2012,Central Basin and Range,Growth,0.8982965997330882
2012,Central California Valley,Growth,1.0198079901535682
2012,Coast Range,Growth,1.1326246862994567
2012,Eastern Cascades Slopes and Foothills,Growth,1.0871264165011927
