StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Coast Range,2017,DROUGHT: High Severity [Type],3.62139651274629,Normal,Iteration and Timestep,1.81069825637314
Cascades,2017,DROUGHT: High Severity [Type],3.22856804373077,Normal,Iteration and Timestep,1.61428402186539
Sierra Nevada,2017,DROUGHT: High Severity [Type],97.9210421103517,Normal,Iteration and Timestep,48.9605210551758
California Chaparral and Oak Woodlands,2017,DROUGHT: High Severity [Type],6.02300384570299,Normal,Iteration and Timestep,3.01150192285149
Central California Valley,2017,DROUGHT: High Severity [Type],0.0376531264628284,Normal,Iteration and Timestep,0.0188265632314142
Southern California Mountains,2017,DROUGHT: High Severity [Type],1.62439612377784,Normal,Iteration and Timestep,0.812198061888921
Eastern Cascades Slopes and Foothills,2017,DROUGHT: High Severity [Type],54.0564012542318,Normal,Iteration and Timestep,27.0282006271159
Central Basin and Range,2017,DROUGHT: High Severity [Type],3.88945512991359,Normal,Iteration and Timestep,1.94472756495679
Mojave Basin and Range,2017,DROUGHT: High Severity [Type],4.07992801223099,Normal,Iteration and Timestep,2.0399640061155
Klamath Mountains,2017,DROUGHT: High Severity [Type],77.2094452717683,Normal,Iteration and Timestep,38.6047226358842
Northern Basin and Range,2017,DROUGHT: High Severity [Type],7.03818389801972,Normal,Iteration and Timestep,3.51909194900986
Sonoran Basin and Range,2017,DROUGHT: High Severity [Type],0.0108883954453631,Normal,Iteration and Timestep,0.00544419772268157
Coast Range,2018,DROUGHT: High Severity [Type],16.7394829817349,Normal,Iteration and Timestep,8.36974149086745
Cascades,2018,DROUGHT: High Severity [Type],14.9102336965734,Normal,Iteration and Timestep,7.45511684828671
Sierra Nevada,2018,DROUGHT: High Severity [Type],276.046490004547,Normal,Iteration and Timestep,138.023245002274
California Chaparral and Oak Woodlands,2018,DROUGHT: High Severity [Type],42.7328618632528,Normal,Iteration and Timestep,21.3664309316264
Central California Valley,2018,DROUGHT: High Severity [Type],0.195207237513387,Normal,Iteration and Timestep,0.0976036187566933
Southern California Mountains,2018,DROUGHT: High Severity [Type],59.08454068836,Normal,Iteration and Timestep,29.54227034418
