StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Coast Range,2017,DROUGHT: High Severity [Type],5.04693455537199,Normal,Iteration and Timestep,2.523467277686
Cascades,2017,DROUGHT: High Severity [Type],12.1619107591978,Normal,Iteration and Timestep,6.08095537959889
Sierra Nevada,2017,DROUGHT: High Severity [Type],237.41308253759,Normal,Iteration and Timestep,118.706541268795
California Chaparral and Oak Woodlands,2017,DROUGHT: High Severity [Type],20.7241540819978,Normal,Iteration and Timestep,10.3620770409989
Central California Valley,2017,DROUGHT: High Severity [Type],0.0779262485921208,Normal,Iteration and Timestep,0.0389631242960604
Southern California Mountains,2017,DROUGHT: High Severity [Type],13.2256834193831,Normal,Iteration and Timestep,6.61284170969157
Eastern Cascades Slopes and Foothills,2017,DROUGHT: High Severity [Type],65.94692225365,Normal,Iteration and Timestep,32.973461126825
Central Basin and Range,2017,DROUGHT: High Severity [Type],18.9988587083471,Normal,Iteration and Timestep,9.49942935417357
Mojave Basin and Range,2017,DROUGHT: High Severity [Type],8.77917420701351,Normal,Iteration and Timestep,4.38958710350676
Klamath Mountains,2017,DROUGHT: High Severity [Type],145.00117737236,Normal,Iteration and Timestep,72.50058868618
Northern Basin and Range,2017,DROUGHT: High Severity [Type],6.11363747840369,Normal,Iteration and Timestep,3.05681873920184
Sonoran Basin and Range,2017,DROUGHT: High Severity [Type],0.0321327081529716,Normal,Iteration and Timestep,0.0160663540764858
Coast Range,2018,DROUGHT: High Severity [Type],1.33735371373405,Normal,Iteration and Timestep,0.668676856867023
Cascades,2018,DROUGHT: High Severity [Type],4.70606648385365,Normal,Iteration and Timestep,2.35303324192682
Sierra Nevada,2018,DROUGHT: High Severity [Type],115.42568570414,Normal,Iteration and Timestep,57.71284285207
California Chaparral and Oak Woodlands,2018,DROUGHT: High Severity [Type],9.20688747548775,Normal,Iteration and Timestep,4.60344373774387
Central California Valley,2018,DROUGHT: High Severity [Type],0.0327098608986489,Normal,Iteration and Timestep,0.0163549304493245
Southern California Mountains,2018,DROUGHT: High Severity [Type],7.5810772046716,Normal,Iteration and Timestep,3.7905386023358
Eastern Cascades Slopes and Foothills,2018,DROUGHT: High Severity [Type],41.7459463718587,Normal,Iteration and Timestep,20.8729731859294
Central Basin and Range,2018,DROUGHT: High Severity [Type],13.5714279519452,Normal,Iteration and Timestep,6.78571397597261
Mojave Basin and Range,2018,DROUGHT: High Severity [Type],3.27317034849511,Normal,Iteration and Timestep,1.63658517424756
Klamath Mountains,2018,DROUGHT: High Severity [Type],49.1220301181893,Normal,Iteration and Timestep,24.5610150590946
Northern Basin and Range,2018,DROUGHT: High Severity [Type],5.3780515858889,Normal,Iteration and Timestep,2.68902579294445
Sonoran Basin and Range,2018,DROUGHT: High Severity [Type],0.02988674835251,Normal,Iteration and Timestep,0.014943374176255
Coast Range,2019,DROUGHT: High Severity [Type],1.04770616978203,Normal,Iteration and Timestep,0.523853084891016
Cascades,2019,DROUGHT: High Severity [Type],4.06820838860767,Normal,Iteration and Timestep,2.03410419430384
Sierra Nevada,2019,DROUGHT: High Severity [Type],114.106004760985,Normal,Iteration and Timestep,57.0530023804924
California Chaparral and Oak Woodlands,2019,DROUGHT: High Severity [Type],17.8153197729516,Normal,Iteration and Timestep,8.90765988647581
Central California Valley,2019,DROUGHT: High Severity [Type],0.0499437131329614,Normal,Iteration and Timestep,0.0249718565664807
Southern California Mountains,2019,DROUGHT: High Severity [Type],14.4551043349784,Normal,Iteration and Timestep,7.22755216748919
Eastern Cascades Slopes and Foothills,2019,DROUGHT: High Severity [Type],39.3523474442009,Normal,Iteration and Timestep,19.6761737221004
